0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77848302120837,3.24853849096552,4.54183182058752,6.44328860543625,7.7468683819662,8.64409779732931,9.39775157504752,10.1598923185245,10.9313082914488,12.4448637286709,11.7696445689964,12.4582705575794,12.7801530577298,14.9570151118046,15.2073038334551,17.1291988947685,17.5717881429826,19.4136253681965,20.7832815371094,21.2835554495182,22.2100343049201,23.3630477375258,24.0509103992044,23.8094224601403,22.2475614388503,23.3396633487158,24.5293924180391,23.3694635218474,25.2510892056693,23.3548120733721,22.7731275884178,21.1492262102306,21.6746128630702,18.5505255948817,17.6010058820237,16.0390703692987,13.6047251170451,10.7728909565421,9.31764295376536,9.41472888562282,7.86395281733224,7.73477215876319,6.46790934107085,5.62155403654335,5.96645279814295,4.54938207399857,3.75597849411402,2.65618084454323,1.71153386633053,0.86321799001345,1.20965092931387,1.68625634000444,1.66761009049215,1.60980384265618,0.816496580927688,1.10695333887107,1.60169592602205,1.91404430492939,2.11524136237335,2.34061802612964,1.65871819196735,0.768172789675704,1.32781549152227,2.2722416659043,2.25746195791719,2.24355226677066,2.24465247526873,2.21824719612883,2.20680835668687
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66232376628442,6.73843204473464,6.29706033672801,6.47097883057718,8.7450032115266,11.3569250274637,11.9251169401393,15.0653117666255,16.4079295331832,18.0721266832168,20.0781803203434,20.1537915547601,19.0616294133151,19.4523816447438,19.8152901271756,18.668685922325,19.8573039431881,19.9476768314327,19.9935658819978,20.0457867724685,20.9213615474532,20.1695615271019,20.2413110847178,20.2174150000922,20.4051088107046,20.2063384436334,20.5968779957438,20.5770301152967,20.6231810552844,20.0268349285534,20.34248945477,21.266908111233,22.414716000051,21.7036484727389,21.7861188264224,23.7451387817417,24.7951377365099,25.7393014146635,25.5462178285657,25.5560150515536,25.4962518943811,25.4871785761557,23.604994479248,22.8859516420177,22.7122831666786,21.918934876298,20.1690059184714,18.7993121868717,16.0794451713504,13.9333161101721,13.1728547857338,11.4871326009151,7.39728151913481,5.18407977639237,0.700941243074469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.32038454432987,0.728753886096593,2.17711978254096,2.16871190193403,2.16102444933237,2.15404512918505,2.14776286847872,2.32481408447774,3.56208514847015,2.50911475248937,2.12942344264942,2.12650039163615,2.10881685739355,1.06164878371264,0.725719565323082,1.41421356237312,1.55922128349312,2.73335769615153,2.12423152904344,2.99437228595744,3.54903907108238,2.67292456407261,2.13725108908206,2.13113230166569,1.4318419123192,1.4360300861234,0.0345173667370927,0.722903967311348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364601953760253,3.84437922721266,4.95376132202453,5.45925848879831,8.44348655056245,9.15468465746984,10.1359802517773,11.7071046278105,11.9899015812067,12.0397879376411,15.0022849206586,16.0097527087811,17.0233298819647,18.5936790175616,19.0725769133236,18.9767916867523,19.6764566175317,20.2469476327135,21.0569296333725,21.7396060050541,23.881896947329,25.5585148716257,25.312727129589,27.9955392664997,30.1624095794152,30.3990606133598,30.4322225944184,30.156970746724,27.5354931904961,28.0874163135557,27.8648904767196,27.6542204283239,27.4550122905339,27.2668999908516,27.6077538673985,28.4183287124287,28.9963466878943,28.6969390868561,22.6893187359005,20.4660920857697,16.8407868013643,16.2362925363417,13.6833362159677,13.1362500159196,11.2583436881635,10.2003270051324,8.51867114147725,7.25505925187183,4.2660103381115,3.1105394402203,1.7574338109925,1.4161543526956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456791029247916,4.67260954750516,6.33312570457396,6.38506663485541,7.49801495545923,7.23880673567536,9.22258055710117,8.92717247431521,10.5246904969154,10.4178686807371,12.345588613978,13.5908406082685,13.240850140121,13.7553271516488,13.12246904721,15.3293192437073,16.2887704334725,17.2881955946587,17.2323610334806,17.8980239039897,18.6744678174433,18.7192291600266,20.0551522994771,21.0400507668977,22.6826708441187,23.1680110589251,24.0414460816378,25.9120177132631,25.9829815567609,25.4597217616569,25.9792217608733,25.5670218625211,26.210502421398,24.8586106998024,25.7351913178633,24.111346086379,23.7905775049683,23.2031214227821,22.7163535894416,20.4402723323647,20.2176321717052,18.8668544537935,16.6775928947813,15.5789324622395,12.4678598739845,10.1931304562014,8.79241985865549,6.50138775655113,5.51688959481245,5.47318139253022,4.37814286709669,2.56866636442024,2.11193438684119,1.19629452153099,0.0142991914632783,0,0.408794599103318,1.04029943586161,0.323200492858067,0.70364189412567,0.0999457369192756,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28675956589316,5.22162915732914,7.95007796009292,11.6667370200944,16.0973128641537,16.2659333477253,15.556349186104,14.7325881353296,13.632423341783,13.4534663506084,14.1795831239971,13.8919827957608,12.7980310143345,13.3403224153209,13.0165352043497,12.3371644975767,12.2077458876145,11.5254637297725,12.753598503439,12.3370121010654,13.4080156290222,13.1769145362398,12.7738862973191,12.7122503205297,13.899323469624,14.0298330114348,13.7281107325232,15.3556901463465,16.2954056610794,17.2524695488434,19.3506183866108,20.2193776770423,20.0947929425467,22.0807067090036,22.7577619717656,24.676262053627,24.84757763447,25.1040615838638,26.1639030637895,25.9714303348898,25.9373055046182,27.4165185209151,27.8317646482258,29.2849996030399,28.2102751128478,28.0900949358619,28.6016345582886,29.294666971055,30.5490304021746,31.0188958732635,31.5555259231946,29.1584611578427,31.2342057553976,31.5459330344009,30.536574983255,31.6389182024557,31.7078321318353,31.8456745179901,31.4065984864474,31.3046547480772,32.126029851721,32.1321432939075,31.5802175436116,31.1957422900821,31.8154273415951,30.7647972788087,30.6752316401176,31.0334436942252,30.8933216802816,30.5607466164329,30.6824066979814,31.8555126483047,32.1836083919698,32.2632571663778,31.3755849782027,30.6498157981693,30.8519800915342,30.6618809791995,30.4833388257351,30.5793913686041,29.4241114224912,29.2820323027552
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90492596211682,4.22257609223369,3.45287196005378,3.49612819559056,6.01227182458902,4.99511041440293,5.42798815196025,5.53837407898324,6.27387811535636,7.95379011857922,7.73477215876319,8.4900219733588,9,10.0094353298501,10.3681595527847,11.3583422646188,12.0293027769741,12.8027922890911,13.7138274011967,14.882016653438,16.380685584102,17.2119071383961,19.3042208218514,19.8650929600682,21.5476437556079,22.5280367947474,23.9230972035601,25.945271128952,25.8711492700943,27.1879856686659,27.7807955256992,30.3343736692308,30.4280343396852,32.2688864178791,32.2632571663778,32.3262226809537,32.5000291865426,30.8519800915342,30.6618809791995,30.8376497041937,30.3160450137603,29.4766553119641,30.0140831103239,30.0439237035409,31.2053835497536,30.3619666270768,29.534000807542,30.156631808591,30.124248475704,30.658677793594,29.2090982174551,29.1510706437618,28.8525294680424,28.3533385551485,27.6150098775646,29.0409168192183,28.9957942285537,28.9913780286484,28.2885797351743,29.6207875071833,29.1765972998298,29.0621720190272,29.0012990183057,29.1090972323824,28.3023253533068,27.673397631111,27.9209172902239,27.6868571968809,27.4413845905777,27.6991746786057,28.3025571730323,28.4784433834604
0,0,0,0,0,0,0,0,0,0,0,0.360670979224939,1.75842967920514,2.42542024407137,3.10582854123025,3.29973754531866,4.16902522623035,5.05876902001331,5.11754934585616,5.24785181038697,6.02018023124359,7.08314891878198,8.0032774512194,9.09876414799714,11.9998105044636,13.1169594186012,15.2240964494597,16.4363908373718,15.7279056346645,17.4707192870783,17.3421054224924,19.0115813416776,18.9063758729538,18.7547939777202,19.8011316172767,20.1101655912703,19.95354898276,19.420500101586,19.2368373899721,18.5438246309742,18.9676972865109,18.7746527620769,17.9878578586196,17.4600679684948,16.5644188865613,17.1785709244367,16.5679355462886,14.7204711393357,14.8066895366134,13.8343110421869,13.9248849172814,13.0452877287196,13.0363245288635,13.4790350608167,12.1371571085875,11.9656120894437,13.3829292405666,13.4989574546195,12.5052473545587,13.1769145362398,13.5907452080169,13.788425289426,13.7351753789157,12.966146695994,12.9242707751104,13.3018398851919,13.5670625627843,14.4404060101604,14.9310361833902,16.1199466897155,14.8855027414529,14.869620703304,15.5348038561298,15.835121935883,16.9526937865337,15.4738581554697,15.5658314700609,15.5776978796518,16.4684291588644,15.6157719127625,15.441114790718,14.4894906856538,15.0256278978747,16.4661819916705,14.6492950651374,13.4354001490898,13.1159962211954,12.4680712152384,13.5094876552111,12.0671534859629,12.5768947466065,12.4582705575794,11.1524410338055,11.0216632752999,11.2461686055083,10.6922103950812,9.37503100253383,9.72867658431786,10.6849876113237,9.5775999522832,9.51858613068002,9.1325632343862,8.98653496174951,8.32239548689281,7.98035753761932,7.21429540544929,6.80625047529564,5.46975441980721,5.67233496428829,5.07713305942872,4.34010938112629,4.53137882440648,3.58932554130825,4.49441518973792,3.27066183250708,2.84328355834453,3.49030965392271,3.51509756360975,3.03663197262407,3.00802036919163
2.95006283573536,2.00121908859764,2.00274469199584,2.00488379616234,2.0076396750867,1.39238138784006,1.62711913631639,1.3273430786718,0.874032048897627,1.01542661188574,0,0,0,0,0,0.232041054927499,1.50617595875347,2.10292444847654,2.67321008829018,2.49125536726866,3.11831651165679,2.18823654185691,1.52527846058521,3.05167885100951,2.20675583792497,3.33780582142557,3.36697871290308,3.92908088948129,3.71676529218943,3.46410161513771,3.49990019164599,3.53753521008629,3.57708987850784,4.33464874442473,3.29373343345202,3.95094988495539,5.00854263262492,3.8165878977886,6.01780813259385,4.9686546995153,5.39937043395521,4.81890945075545,4.23393268097745,5.5606543640667,7.77817459305202,7.19778269812864,6.81417125471799,7.08077176347816,7.08833463878715,7.80788595638125,8.16681036141188,8.84946739642164,8.56867109228476,9.6212874288957,10.1186167775706,10.8776530667445,10.8435595096703,11.2336060159741,10.6722177082899,10.2889004006624,11.0340417834342,11.1799658915081,11.2232623763436,11.1260194047519,11.2873097895857,13.1356353420726,14.1178329857802,14.7479475909656,16.0671749045554,16.2806884602707,17.6767671425731,18.9263200362888,19.4431747992549,20.3888359108462,20.5423540137747,22.3703584123724,22.5786903714546,24.2520473627863,25.4679173738804,25.7343258987817,25.5587588788853,26.2555168854841,26.4162313529329,27.1487235482149,27.5015716906621,27.0659312481916,27.3865034110119,25.9203988819617,27.3970747968334,27,27.6480353356489,26.5425955628288,24.8982095404153,24.3887815915298,24.0888804568197,24.5666631995924,24.2279474038309,24.2358617404468,22.7248332713387,22.4263783806051,20.550339249209,19.3857526610441,18.3437109954134,16.6103499994962,14.6969384566991,15.604491537924,13.6144153711872,12.6976718933575,12.6516611225967,10.9228841219383,9.01531714102961,7.88219230397678,7.62639230292607,5.71334523038646,5.92492970254866,5.23495528913162,5.42482569809048,5.28921425206874,4.90690838155715,4.00545004315362
3.07228289691086,2.17711978254096,2.16871190193405,1.51904038557521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29016799985138,3.91586791928916,2.42542024407136,5.43812740173661,10.7241470222855,12.2057735486496,15.1763070600399,13.6467982556166,15.1939512407024,13.9845127823623,15.6480994455934,15.2546335505602,15.1899624819475,16.528797246178,15.9556635842154,15.6030947736875,15.311780586146,16.0024372487025,15,14.744911532498,15.0091431644823,15.0205851899688,15.9277364368729,15.5125811749859,16.0881324730163,15.2546335505602,16.3798383727314,14.8585448312599,15.759675313944,15.3526480375686,14.9754411261982,15.0075556728206,16.9514460252618,17.7274002330935,16.6447909737856,16.8178072232313,17.4592988533665,17.4019273277884,16.3843261829075,16.4132891040614,15.6675794438064,16.7780630664374,14.6594185437145,13.5447717475028,12.7233516427943,9.82145228113107,10.3518202486011,7.35602785562277,7.14194699866132,5.83003108877269,5.66123974439957,4.54012029214951,4.92271253205856,5.02610530143188,4.29552573695753,3.57027962178535,3.56208514847009,3.49971159007904,3.54324275029082,3.02968380097658,2.83230870539125,2.90745058988579,2.82885797351744,2.14486056294608,2.42226180928965,1.41507558818734,1.13354055060111,0.153126844911581,0,0.442455229832155,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96708463110157,2.58969757761661,3.49990019164601,3.5375352100863,3.57708987850787,3.61865384551174,4.7970978365866,3.70820393249937,3.75640697446866,5.07607286029031,5.14703826357265,5.22162915732911,6.62506496674407,8.07379637763825,9.57129222769019,11.1213087281334,11.529765656149,12.9560088566316,13.1965126707566,13.4502889487814,12.3193567439574,14.0015144417437,15.6725557998174,15.6731746532685,15.7092303358555,15.3155618920428,15.6910211605899,15.8475126284371,15.1809833135384,15.3652679222936,15.3038316080285,15.8691480186866,15.4476584968079,15.1092076194816,14.8699213784074,15.0419514053693,14.3768195102527,14.6022043011064,14.1226849062689,15.0994863974862,14.9960299109184,14.8984888146628,14.8066895366134,14.7204711393357,14.63968459082,13.5238926662008,14.4938665257412,14.4285908108986,15.3945616169009,15.3351089229754,16.2024740687255,15.2960329159381,14.1754401346875,12.0008434488493,9.18825438362888,8.98883037947583,6.60037720575893,5.78344129851471,5.25202270927354,3.11044786583541,0.31238308084052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
